,Country,GMI_CNTRY,Year,Total population (millions),Continent,Sub-Continent,Military expenditure (Current USD - $ millions),Military expenditure per capita,Military expenditure (Constant USD 2022 - $ millions),Percentage change in military expenditure,Military expenditure as a share of GDP,Military expendenture as a share of government spending,Total of armed forces personnel,Armed forces personnel (% of total labour force)
5165,Saudi Arabia,SAU,2020,35.997107,Asia,Middle East,64558.4,1793.433011158369,68182.16090047419,-4.520185121127229,8.792174110135296,22.505089567084678,282000.0,1.763035081
5166,Senegal,SEN,2020,16.43612,Africa,Sub-Saharan Africa,345.6374789302657,21.029140632355183,357.47940672234955,-7.227292736054558,1.4119088785650074,5.310124808115865,19000.0,0.397254013
5167,Algeria,DZA,2020,43.451666,Africa,North Africa,9708.277440227255,223.427047428452,10141.073361146644,-2.3319812713229915,6.6587108296801425,15.694045643391707,326000.0,2.743801492
5168,Georgia,GEO,2020,3.722716,Europe,Eastern Europe,287.86407766990294,77.32636002045359,373.64885280850757,-3.3699990169672067,1.8054778310534962,5.238207408279841,26000.0,1.392792726
5169,Central African Republic,CAF,2020,5.34302,Africa,Sub-Saharan Africa,44.34809807635498,8.300193163483382,45.04573287999057,5.013348114932681,1.8591420017046323,7.403313955512236,10000.0,0.517650323
5170,Chile,CHL,2020,19.300315,Americas,South America,5246.204733451836,271.81964301887484,5547.273937400675,10.643280441034598,2.063775500158557,7.101039571796078,114000.0,1.287792036
5171,China,CHN,2020,1411.1,Asia,East Asia,257973.4298335652,182.81725592343932,272509.0546769636,4.713500830543493,1.7566994709883674,4.903690886438512,2535000.0,0.331943268
5172,Colombia,COL,2020,50.930662,Americas,South America,9554.131505351017,187.59095464635857,9453.337574598743,3.2214383249234535,3.5369865155521167,10.539924901019084,428000.0,1.697116088
5173,Kyrgyzstan,KGZ,2020,6.5799,Asia,Central Asia,131.10440870462838,19.924984985277646,152.77302096619815,5.4462966924337275,1.5771749985002037,4.917389807211568,21000.0,0.750954785
5174,Mali,MLI,2020,21.22404,Africa,Sub-Saharan Africa,593.8658835386727,27.980812490867564,624.2743198150133,22.087000059515695,3.3995582142549794,13.01778483736911,41000.0,0.559336916
5175,Mozambique,MOZ,2020,31.178239,Africa,Sub-Saharan Africa,288.25894594244045,9.245517232145165,370.17337078534985,43.30743949456273,2.033950104084488,6.186555484760944,11000.0,0.080502877
5176,Belize,BLZ,2020,0.394921,Americas,Central America and the Caribbean,26.025325,65.90007874992719,28.55384856497523,6.422979659911809,1.2511214060077696,3.8357148120854827,2000.0,1.158614297
5178,Papua New Guinea,PNG,2020,9.74964,Oceania,Oceania,93.46198156682028,9.586198215197719,101.19115378948604,1.7513267179233738,0.3932618311822093,1.6728528714300444,4000.0,0.134155078
5179,Cyprus,CYP,2020,1.237537,Europe,Western Europe,483.4150233671492,390.6267233764721,495.33227721162547,3.0729166322275514,1.920171746028785,4.341728091728092,13000.0,1.991168402
5180,Peru,PER,2020,33.304756,Americas,South America,2653.592900085886,79.67609491226676,2731.2747735477606,-1.106358733442836,1.3148655415574966,4.796079932940774,158000.0,0.938756032
5181,Philippines,PHL,2020,112.190977,Asia,South East Asia,4693.073497108079,41.831113540512966,4700.651956822242,2.9982463026425377,1.297240039107253,5.0047602980397885,157000.0,0.370116475
5182,South Africa,ZAF,2020,58.801927,Africa,Sub-Saharan Africa,3231.0177313577847,54.94748040073218,3640.8775353974142,3.8578677855692023,0.9556151631178712,2.764015293188713,89000.0,0.388296347
5183,Spain,ESP,2020,47.365655,Europe,Western Europe,17431.779322922604,368.0257208080962,17973.51054125696,-0.0721782173401797,1.3666455170195082,2.6332065478476028,199000.0,0.871349533
5185,Tajikistan,TJK,2020,9.543207,Asia,Central Asia,77.49756572541384,8.120704677726662,84.87496254503579,-6.626587848709042,0.9479739869934967,3.250561568307127,17000.0,0.68800452
5186,"Tanzania, United Republic of",TZA,2020,61.704518,Africa,Sub-Saharan Africa,676.4100785396286,10.962083498320634,728.5236451308298,6.19535394273798,1.076796962009689,6.17580665007146,28000.0,0.100577549
5187,Thailand,THA,2020,71.475664,Asia,South East Asia,7295.66954298498,102.07207788912574,6996.172148475696,3.6252289809291627,1.4607792810796538,5.773037754124023,455000.0,1.131646389
5188,Jamaica,JAM,2020,2.820436,Americas,Central America and the Caribbean,236.86567164179098,83.9819345809623,255.528984932057,-10.115268169912174,1.7064706994867123,5.278262209648834,6000.0,0.412785054
5189,Trinidad and Tobago,TTO,2020,1.518147,Americas,Central America and the Caribbean,170.175114526378,112.09396357953348,183.20603800057486,-1.9932967557248715,0.863709067504928,2.2558670271117376,5000.0,0.743017125
5190,Albania,ALB,2020,2.837849,Europe,Central Europe,196.5963089844182,69.27652210685565,205.69660585582804,-3.0572571868459075,1.2958357026973877,3.9807563213246815,8000.0,0.588358157
5191,Armenia,ARM,2020,2.805608,Europe,Eastern Europe,633.9604001152595,225.96185928870304,821.9379319422023,-2.855559293806209,4.982543723674975,16.257145119151296,47000.0,3.385347639
5192,Jordan,JOR,2020,10.928721,Asia,Middle East,2055.9154929577467,188.12041161612112,2171.7083102291217,0.8352553087729753,4.717575676093199,15.057767691355476,116000.0,3.96895728
5193,Austria,AUT,2020,8.916864,Europe,Western Europe,3840.0775105437137,430.65336765747617,3952.569217144731,11.501892302501604,0.8841271450889152,1.557030415913702,23000.0,0.495545157
5194,Benin,BEN,2020,12.643123,Africa,Sub-Saharan Africa,71.81781847880863,5.680385967834738,68.32699943999197,0.5146282405536828,0.4587620151504154,2.405548085933635,12000.0,0.266897503
5195,Bosnia and Herzegovina,BIH,2020,3.318407,Europe,Central Europe,167.52186588921282,50.482615872378766,174.31394317758551,0.5027566149662155,0.8272982831598836,1.8228538798299598,11000.0,0.832549979
5196,Burkina Faso,BFA,2020,21.522626,Africa,Sub-Saharan Africa,382.4646773604908,17.770353736597514,418.0307032137776,2.992720522003234,2.1320180758333445,8.787844906760373,11000.0,0.142094299
5197,Cambodia,KHM,2020,16.39686,Asia,South East Asia,621.3293268324036,37.893189722447076,672.6689635808715,1.9783646299740942,2.395559547502911,8.766327790921338,191000.0,2.197680814
5198,Cape Verde,CPV,2020,0.58264,Africa,Sub-Saharan Africa,11.279268103581954,19.358897610157136,11.442139734649446,13.20772055779722,0.6188187705320465,1.7871650396383414,1000.0,0.429747094
5199,Chad,TCD,2020,16.644701,Africa,Sub-Saharan Africa,322.86652649138955,19.39755640497174,312.72238975038385,29.324561701105534,3.005164418723888,15.417935589872952,45000.0,0.873573188
5202,Dominican Republic,DOM,2020,10.999664,Americas,Central America and the Caribbean,599.0525253980835,54.46098402624694,712.5380581126474,1.8593372607540681,0.7462319220113708,3.3777134087818315,71000.0,1.477513083
5203,Fiji,FJI,2020,0.920422,Oceania,Oceania,71.18100399753999,77.33518320676819,73.7343484208234,-6.79189038317679,1.58932558621181,4.645406883403572,4000.0,1.104835034
5204,"Gambia, The",GMB,2020,2.573995,Africa,Sub-Saharan Africa,14.805015929753672,5.751765613279619,16.488105115694406,-0.6201605115250031,0.8093249103435917,3.246168590535418,4000.0,0.459831954
5205,Ghana,GHA,2020,32.180401,Africa,Sub-Saharan Africa,239.8871642832229,7.454449193570424,220.7446721582728,2.1115683396539353,0.35094923377280773,1.1137396359632077,16000.0,0.11652702
5206,Guatemala,GTM,2020,16.858333,Americas,Central America and the Caribbean,342.7664810257739,20.33216932099834,380.53608779922837,0.37499302098342735,0.4410175898593417,2.829603652343124,43000.0,0.665559053
5207,Guyana,GUY,2020,0.797202,Americas,South America,76.54183968311678,96.01310544017298,85.22293883794072,13.00585120365374,1.4025774113154688,4.591315526681282,3000.0,1.066583236
5208,Haiti,HTI,2020,11.306801,Americas,Central America and the Caribbean,15.83488707148608,1.4004745525711542,19.94610820044389,13.869007556461565,0.10309417909895549,1.0289319345778953,1000.0,0.020126856
5209,Honduras,HND,2020,10.121763,Americas,Central America and the Caribbean,341.21246504842566,33.71077400729751,390.01433019887054,-15.443922704765644,1.437530645330915,5.162664933536076,23000.0,0.546763493
5210,Israel,ISR,2020,9.2151,Asia,Middle East,21816.56976744186,2367.480522993984,23685.711536981093,4.17161357503717,5.295045189808911,11.79235128947662,178000.0,4.24486175
5211,Kenya,KEN,2020,51.98578,Africa,Sub-Saharan Africa,1115.3217703236953,21.454362526131096,1150.6943324164954,-1.0733894838629299,1.1084341959501898,4.469858342867465,24000.0,0.103374243
5212,Kuwait,KWT,2020,4.360444,Asia,Middle East,6941.042345276873,1591.820086504235,7480.932973290243,-6.8931701427833,6.5677300046232086,9.873505699193773,25000.0,1.04395336
5213,Latvia,LVA,2020,1.900449,Europe,Central Europe,742.0494699646644,390.4600807307454,829.540419534335,5.109547694604788,2.162111015230235,5.223880597014926,9000.0,0.910392126
5214,Lesotho,LSO,2020,2.2541,Africa,Sub-Saharan Africa,38.618836531454946,17.13270774653074,44.62287979201353,-6.480881297352448,1.8817992314898453,3.412066097966629,2000.0,0.210449225
5216,Lithuania,LTU,2020,2.794885,Europe,Central Europe,1174.056765074661,420.0733715607837,1357.5314212398114,4.174782272556032,2.0652385840695846,4.932950191570882,37000.0,2.502170802
5217,Luxembourg,LUX,2020,0.630419,Europe,Western Europe,425.16812948820245,674.4215029816717,427.7094888070929,8.494555195141062,0.5780770822239638,1.231023102310231,1000.0,0.310519468
5218,Macedonia,MKD,2020,2.072531,Europe,Central Europe,153.53748289507746,74.08211645330152,167.11576153795414,2.186318303848256,1.2405865698042595,3.407952847690818,16000.0,1.690311662
5219,Malawi,MWI,2020,19.377061,Africa,Sub-Saharan Africa,98.86399076217438,5.102114854372104,103.85074414892047,8.266889281809009,0.8342812075314168,3.6705375190277745,15000.0,0.201501833
5220,Malta,MLT,2020,0.515332,Europe,Western Europe,86.28747292830275,167.44054886617315,85.78474377675684,4.916226337615925,0.5668819310488119,1.2535187945024011,2000.0,0.725363044
5221,Mauritania,MRT,2020,4.498604,Africa,Sub-Saharan Africa,198.53003721424776,44.13147661235524,229.17310188134303,23.466900200082307,2.3892691812242135,13.118402332566351,21000.0,1.996256544
5222,Mauritius,MUS,2020,1.266014,Africa,Sub-Saharan Africa,18.47839938830126,14.595730685680616,18.88991381016015,-7.249352471900483,0.1616153510062506,0.4952151966175094,3000.0,0.51824839
5223,Moldova,MDA,2020,2.63513,Europe,Eastern Europe,44.53378065710319,16.900031746859998,55.16065056289228,-0.6616585209900605,0.3854632777375822,1.0506994199931763,6000.0,0.40667875
5224,Morocco,MAR,2020,36.688772,Africa,North Africa,4830.956393511692,131.67397353914413,4883.245060777595,28.17911194048548,3.9796976425559905,11.655205887435326,246000.0,2.058267202
5225,Namibia,NAM,2020,2.489098,Africa,Sub-Saharan Africa,368.22473888753944,147.93501054901796,407.308928851672,-0.7103710495101168,3.4801525921447563,8.390537006544811,16000.0,1.747640685
5226,Nepal,NPL,2020,29.348627,Asia,South Asia,434.38167346146383,14.80074940001329,459.23919120847796,2.7225787122401535,1.3585346734665187,4.793362642275666,112000.0,1.371322392
5227,Nicaragua,NIC,2020,6.755895,Americas,Central America and the Caribbean,79.34330960337063,11.744307690301675,88.26858541021606,4.211557927373777,0.6299718709537756,2.1568209284140187,12000.0,0.396712051
5228,Niger,NER,2020,24.333639,Africa,Sub-Saharan Africa,238.26958833649013,9.791777889714322,237.94153086503016,-8.164593479444038,1.7336075217249118,7.749393858900524,10000.0,0.110619493
5229,Paraguay,PRY,2020,6.618695,Americas,South America,364.34219998371367,55.0474375966431,394.6199329337306,5.1014031259883685,1.0275734267733336,3.9748638593408008,29000.0,0.882661694
5230,Portugal,PRT,2020,10.297081,Europe,Western Europe,3267.981306280634,317.3696804250286,3292.7754282778337,-2.7025228611690766,1.4297907011330042,2.904026335781211,52000.0,1.006522069
5232,Romania,ROM,2020,19.26525,Europe,Central Europe,5052.321470657554,262.25050132531646,5467.412085629299,6.966949763278585,2.0095042982131748,5.26286070616656,128000.0,1.436856929
5233,Rwanda,RWA,2020,13.146362,Africa,Sub-Saharan Africa,147.87373188727793,11.248262590614646,159.89080512482104,15.504610116473327,1.4738693205502293,4.404391545760579,35000.0,0.700286277
5235,Sierra Leone,SLE,2020,8.23397,Africa,Sub-Saharan Africa,22.37459647563819,2.717352197741574,22.512122499595126,-22.37323385620613,0.5466054348500381,2.1350179184259037,9000.0,0.340637355
5236,Slovenia,SVN,2020,2.102419,Europe,Central Europe,567.6507466089138,269.9988663577117,580.9803320457639,-2.623932599882828,1.058562699802604,2.0612582781456954,7000.0,0.679428271
5238,Sri Lanka,LKA,2020,21.919,Asia,South Asia,1486.440860794995,67.81517682353186,1363.9487625131476,-6.875416626620012,1.7398873329818387,8.393001796753662,317000.0,3.7485829
5239,Switzerland,CHE,2020,8.638167,Europe,Western Europe,5731.416400425986,663.4991428651456,5831.317114164422,8.601121330376316,0.7725589732276742,2.0899057915297807,20000.0,0.401621507
5241,Tunisia,TUN,2020,12.161723,Africa,North Africa,1157.3723670117815,95.16516426264448,1205.7068387206755,4.715388129046949,2.709778372929299,7.855481244547834,48000.0,1.174178638
5242,Uganda,UGA,2020,44.404611,Africa,Sub-Saharan Africa,984.7597316808692,22.17697012773897,1086.8374469939288,47.63239201985252,2.732120930481351,12.090186408942131,46000.0,0.275071052
5244,Uruguay,URY,2020,3.429086,Americas,South America,1091.5353596140098,318.3167058551491,1306.880679733536,2.5529651478106263,2.0358383557640525,6.208208868010439,22000.0,1.306010796
5246,Zimbabwe,ZWE,2020,15.669666,Africa,Sub-Saharan Africa,242.1795918367347,15.45531294902742,260.21240710506663,32.053685449848125,0.9979312780665017,6.87233241638917,51000.0,0.849808935
5247,Brazil,BRA,2021,214.326223,Americas,South America,19187.122475449323,89.52298140134408,21913.899379513234,-5.287833032506084,1.163682110728753,2.675633426523557,771214.2857,0.723143407
5248,Norway,NOR,2021,5.40832,Europe,Western Europe,8435.12161061329,1559.6565311618563,7976.932484624523,2.9223745324871375,1.721024213960424,3.6213253662143527,23135.71429,0.810277389
5249,Ukraine,UKR,2021,43.822901,Europe,Eastern Europe,6898.123104359392,157.40909312141136,6879.288350777033,-7.439600810760094,3.425491995628571,8.460587433563518,336000.0,1.617090312
5250,Croatia,HRV,2021,3.879,Europe,Central Europe,1360.3460034644795,350.6950253839854,1340.2931132832505,30.27771942669841,1.9694440825184585,4.057955270503276,18678.57143,1.074220579
5253,Estonia,EST,2021,1.330932,Europe,Central Europe,748.5808893093661,562.4486369772205,794.9201571905793,-3.9912564449409382,2.0308662213269,4.853922245226593,7214.285714,1.01200715
5254,Ethiopia,ETH,2021,120.283026,Africa,Sub-Saharan Africa,487.84861012768096,4.055839184887824,550.7132200560343,-4.342918316569366,0.49201522276688314,3.565651152657649,138000.0,0.236302938
5255,El Salvador,SLV,2021,6.314167,Americas,Central America and the Caribbean,351.578,55.680820605473365,376.8867507092868,-1.1929416861005682,1.1937626515235022,3.8210846647103573,42071.42857,1.547147465
5256,Finland,FIN,2021,5.541017,Europe,Western Europe,3831.5988647114473,691.4974028615048,3650.4935447988078,-6.587427309748827,1.2912327686182614,2.3157247718224894,24214.28571,0.872451794
5257,India,IND,2021,1407.563842,Asia,South Asia,76348.53879392086,54.2416169808949,76596.86419767546,-0.6338490834180588,2.4803887052136724,8.14761529514957,3170400.0,0.599966904
5258,Guinea-Bissau,GNB,2021,2.060721,Africa,Sub-Saharan Africa,25.67374032562508,12.458620223516467,24.97906635682381,0.1567149925903566,1.6874314864962052,5.966820017765263,3364.285714,0.467886335
5259,Argentina,ARG,2021,45.808747,Americas,South America,3073.4333228081255,67.09271752855685,3860.4434974888068,-1.4981850334491176,0.6300553818108613,1.6677207707429291,102807.1429,0.506816849
5260,Australia,AUS,2021,25.685412,Oceania,Oceania,32718.066816816816,1273.7995721780446,32223.097542357886,6.803709145423187,1.9902782021193177,4.726654663969676,59985.71429,0.429499504
5261,Bangladesh,BGD,2021,169.356251,Asia,South Asia,4849.929469848361,28.63743995991244,4757.746569113148,-0.9426046586621162,1.1687306001657478,9.012938868597194,228750.0,0.308147067
5262,Bulgaria,BGR,2021,6.877743,Europe,Central Europe,1275.2448905550855,185.41618821102875,1307.9511468368814,6.337026706639093,1.5174908957921447,3.930668157674029,31714.28571,0.948600001
5263,Egypt,EGY,2021,109.262178,Africa,Middle East,5165.445626552845,47.275697053676204,4811.013433324679,8.15599824478479,1.1220092714315366,4.76400876631198,836071.4286,2.826493687
5264,Burundi,BDI,2021,12.551213,Africa,Sub-Saharan Africa,68.37639713578308,5.447791949334545,78.61902188241577,-3.5404190987948447,2.043009763298837,6.724939520344061,38142.85714,0.726477843
5265,United Kingdom,GBR,2021,67.026292,Europe,Western Europe,65136.216155433285,971.8009785687277,63008.18952417194,1.5198581128942346,2.0732220358840476,4.5081042959006865,148878.5714,0.424325629
5266,United States,USA,2021,332.031554,Americas,North America,806230.2,2428.173437998004,870751.1889985857,-1.0718251324876027,3.417093954119955,8.03866831515345,1393257.143,0.826941428
5268,Singapore,SGP,2021,5.453566,Asia,South East Asia,11017.572598659717,2020.2510795064582,11390.94862489899,7.004544946961855,2.5987935314513977,15.427588364091338,24171.42857,0.619182039
5269,Slovakia,SVK,2021,5.447247,Europe,Central Europe,2064.8060548722797,379.05497123084,2070.978438150799,-5.752392934255857,1.7415464998750543,3.818814111677348,17164.28571,0.629185342
